Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Owner,Type,Latitude,Longitude
656,HENRY'S SOUL CAFE,Carry-out,OXON HILL,MD,20745.0,5431 INDIAN HEAD HWY,------,JERMAINE SMITH,Food Establishments,38.815418,-76.998715
657,HIBACHI BOWL,Carry-out,MITCHELLVILLE,MD,20716.0,3856 TOWN CENTER BLVD,------,YING LIU,Food Establishments,38.943779,-76.734029
658,HIGH BRIDGE ELEMENTARY SCHOOL,Public School,BOWIE,MD,20720.0,7011 HIGH BRIDGE RD,------,MARK FOSSETT,Food Establishments,38.986762,-76.773217
659,HIGH POINT HIGH SCHOOL,Public School,BELTSVILLE,MD,20705.0,3601 POWDER MILL RD,------,MARK FOSSETT,Food Establishments,39.041594,-76.946403
660,HIGHLAND PARK ELEMENTARY SCHOOL,Public School,LANDOVER,MD,20785.0,6501 LOWLAND DR,------,MARK FOSSETT,Food Establishments,38.903976,-76.895002
661,HILLHAVEN ASSISTED LIVING NURSING & REHABILITATION CENTER,Health Care Facility,HYATTSVILLE,MD,20783.0,3210 POWDER MILL RD,------,TIMOTHY O'BRIEN,Food Establishments,39.03288,-76.951025
662,HILL'S SEAFOOD & BBQ,Carry-out,TEMPLE HILLS,MD,20748.0,3431 BRANCH AVE,------,YONG CHU,Food Establishments,38.845976,-76.951691
663,HILTON GARDEN INN - GREENBELT,Hotel,GREENBELT,MD,20770.0,7810 WALKER DR,------,DAVID KASPRZYK,Food Establishments,38.996834,-76.895116
664,NANA'S PIT BBQ AND SEA FOOD,Fast Food,CLINTON,MD,20735.0,9021 WOODYARD RD,------,KHARI PIERCE,Food Establishments,38.765739,-76.896515
665,DOUBLETREE BY HILTON LAUREL,Hotel,LAUREL,MD,20707.0,15101 SWEITZER LN,------,KIM SIMS,Food Establishments,39.096737,-76.898376
666,HIP HOP FISH & CHICKEN,Fast Food,TEMPLE HILLS,MD,20748.0,3173 BRANCH AVE,------,AHMAD MAGATHEH,Food Establishments,38.849511,-76.954203
667,HOLLYWOOD ELEMENTARY SCHOOL,Public School,COLLEGE PARK,MD,20740.0,9811 49TH AVE,------,MARK FOSSETT,Food Establishments,39.014491,-76.923668
668,HOLY CROSS LUTHERAN CHURCH,,GREENBELT,MD,20770.0,6905 GREENBELT RD,------,ROBERT KRUEGER,Food Establishments,38.995588,-76.886382
669,HOLY FAMILY PARISH HALL,Church/Temple/Mosque,MITCHELLVILLE,MD,20721.0,12010 WOODMORE RD,------,JOSEPH JENKINS,Food Establishments,38.92152,-76.796956
670,HOLY TRINITY EPISCOPAL CHURCH,Church/Temple/Mosque,BOWIE,MD,20720.0,13106 ANNAPOLIS RD,------,JOHN REGER,Food Establishments,38.972963,-76.777297
671,Honesty Gourmet Events Banquet & Catering LLC,Catering Only,Clinton,MD,20735.0,9004 OLD BRANCH AVE,------,KRISTY L Richardson,Food Establishments,38.766456,-76.898631
672,HONG KONG RESTAURANT,Carry-out,FORT WASHINGTON,MD,20744.0,988 EAST SWAN CREEK RD,------,KUANG LI,Food Establishments,38.725238,-76.99158
673,HOOTERS OF LAUREL,Restaurant,LAUREL,MD,20707.0,14707 BALTIMORE AVE,B,CLAUDIA LEVITAS,Food Establishments,39.092333,-76.856306
674,HOPE HOUSE OF LAUREL,Group Home,LAUREL,MD,20707.0,419 MAIN ST,------,PETER D'SOUZA,Food Establishments,39.106625,-76.849478
675,HOUSE OF CHANG III,Restaurant,UPPER MARLBORO,MD,20774.0,64 WATKINS PARK DR,------,MING ZHANG,Food Establishments,38.898174,-76.790778
676,HOUSE OF CHINA CARRY OUT,Carry-out,RIVERDALE,MD,20737.0,6818 RIVERDALE RD,------,XIN ZHENG,Food Establishments,38.964365,-76.897472
677,HOUSE OF LEE,Carry-out,SUITLAND,MD,20746.0,6401 MAXWELL DR,------,DE CHEN,Food Establishments,38.815044,-76.895864
678,AMBER SPICE,Full Service,LAUREL,MD,20707.0,13524 BALTIMORE AVE,------,MOSES KRISHNARAJAN,Food Establishments,39.075845,-76.868783
679,HUNAN CHINA,Carry-out,UPPER MARLBORO,MD,20774.0,792 HARRY S TRUMAN DR,------,ZHONG ZHENG,Food Establishments,38.879502,-76.82855
680,HUNAN CHINA,Carry-out,Greenbelt,MD,20770.0,9234 Springhill LN,------,KONGRI CHEN,Food Establishments,39.004394,-76.902633
681,HUNAN DELIGHT,Carry-out,BOWIE,MD,20715.0,3329 SUPERIOR LN,A,JIA LAN,Food Establishments,38.979194,-76.733027
682,BENNY'S RESTAURANT,Carry-out,CAPITOL HEIGHTS,MD,20743.0,9111 CENTRAL AVE,------,ZENG ZHANG,Food Establishments,38.891062,-76.850642
683,HUNAN EAST RESTAURANT,Restaurant,DISTRICT HTS,MD,20747.0,5760 SILVER HILL RD,------,FENG ZHENG,Food Establishments,38.854355,-76.907655
684,HUNAN EXPRESS,Carry-out,BELTSVILLE,MD,20705.0,5039 GARRETT AVE,------,SHUK WONG,Food Establishments,39.041218,-76.905043
685,HUNAN GARDEN RESTAURANT,Carry-out,BOWIE,MD,20716.0,15712 MOUNT OAK RD,------,MING HANG WANG,Food Establishments,38.925834,-76.732115
686,HUNAN GOURMET,Carry-out,DISTRICT HTS,MD,20747.0,3304 WALTERS LN,------,LU ZHENG,Food Establishments,38.844382,-76.891921
687,NEW VISION SEOULIA RESTAURANT & LIQUORS,Full Service,BELTSVILLE,MD,20705.0,10820 RHODE ISLAND AVE,J  & L,Youn sook Kim,Food Establishments,39.034213,-76.913118
688,HUNAN HUT,Carry-out,HYATTSVILLE,MD,20783.0,7967 NEW HAMPSHIRE AVE,------,WAI LI Chan,Food Establishments,38.990208,-76.987471
689,HUNAN TREASURE RESTAURANT,Restaurant,GREENBELT,MD,20770.0,7537 GREENBELT RD,------,NELSON LAI,Food Establishments,38.994076,-76.87776
690,HYATTSVILLE ELEMENTARY SCHOOL,Public School,HYATTSVILLE,MD,20781.0,5311 43RD AVE,------,MARK FOSSETT,Food Establishments,38.954922,-76.942853
691,HYATTSVILLE MIDDLE SCHOOL,Public School,HYATTSVILLE,MD,20781.0,6001 42ND AVE,------,MARK FOSSETT,Food Establishments,38.960366,-76.946454
692,ICHIBAN SUSHI ASIAN BISTRO,Restaurant,BOWIE,MD,20716.0,3921 EVERGREEN PKWY,------,YUNG T CHENG,Food Establishments,38.942621,-76.734575
693,IHOP,Restaurant,CAPITOL HEIGHTS,MD,20743.0,9003 CENTRAL AVE,------,GEOFFREY TROUT,Food Establishments,38.891038,-76.850734
694,IHOP,Full Service,BRENTWOOD,MD,20722.0,3601 BLADENSBURG RD,------,RUMMANA CHOUDHURY,Food Establishments,38.934935,-76.950873
695,IHOP 3262,Restaurant,NEW CARROLLTON,MD,20784.0,8500 ANNAPOLIS RD,G,WILLIAM TROUT,Food Establishments,38.958385,-76.86834
697,IHOP,Restaurant,OXON HILL,MD,20745.0,6171 OXON HILL RD,------,Sunil Shrestha,Food Establishments,38.804168,-76.982714
698,IHOP,Restaurant,CLINTON,MD,20735.0,8905 WOODYARD RD,------,SANJAY PATEL,Food Establishments,38.767438,-76.886944
699,IHOP RESTAURANT 582,Restaurant,DISTRICT HTS,MD,20747.0,2990 DONNELL DR,------,Deepak Shrestha,Food Establishments,38.847318,-76.884926
700,IHOP,Restaurant,LAUREL,MD,20707.0,15004 BALTIMORE AVE,------,RICHARD SMITH,Food Establishments,39.096354,-76.850472
701,IHOP,Restaurant,TEMPLE HILLS,MD,20748.0,4400 ST BARNABAS RD,------,RICHARD SMITH,Food Establishments,38.829431,-76.942136
702,IHOP - COLLEGE PARK,Restaurant,COLLEGE PARK,MD,20740.0,9680 BALTIMORE AVE,------,GEOFFREY TROUT,Food Establishments,39.014023,-76.927881
703,IKEA,Full Service,COLLEGE PARK,MD,20740.0,10100 BALTIMORE AVE,------,JOSHUA KEILSON,Food Establishments,39.022173,-76.927464
704,IMAGINE FOUNDATION @ LEELAND,Private School,UPPER MARLBORO,MD,20774.0,14111 OAK GROVE RD,------,MARK FOSSETT,Food Establishments,38.875224,-76.763193
705,IMAGINE FOUNDATION PUBLIC CHARTER SCHOOL @ MORNINGSIDE,Public School,SUITLAND,MD,20746.0,6900 AMES ST,------,MARK FOSSETT,Food Establishments,38.82911,-76.886484
706,IMAGINE LINCOLN PUBLIC CHARTER SCHOOL,Public School,TEMPLE HILLS,MD,20748.0,4207 NORCROSS ST,------,MARK FOSSETT,Food Establishments,38.831079,-76.949508
707,INDEPENDENCE COURT,Health Care Facility,WEST HYATTSVILLE,MD,20782.0,5821 QUEENS CHAPEL RD,------,MARLA VON STEIN,Food Establishments,38.960084,-76.956129
708,INDEPENDENT BAPTIST CHURCH & ACADEMY,Private School,CLINTON,MD,20735.0,9255 PISCATAWAY RD,------,T MICHAEL CREED,Food Establishments,38.76231,-76.911896
709,INDIAN QUEEN ELEMENTARY SCHOOL,Public School,FORT WASHINGTON,MD,20744.0,9551 FORT FOOTE RD,------,MARK FOSSETT,Food Establishments,38.759268,-77.016119
710,INFUSE RESTAURANT & CATERING,Restaurant,TEMPLE HILLS,MD,20748.0,6339 ALLENTOWN RD,------,DERRICK WILLIAMS,Food Establishments,38.80203,-76.908776
711,INSTYLE CATERERS,Catering Only,SUITLAND,MD,20746.0,5683 SUITLAND RD,------,DENISE THORNE,Food Establishments,38.838498,-76.907784
712,INTERNATIONAL HOUSE OF PANCAKES,Full Service,BOWIE,MD,20715.0,15470 ANNAPOLIS RD,------,SATTAR SHAIK,Food Establishments,38.979457,-76.734803
713,IRIE BAR & GRILL,Full Service,GLENARDEN,MD,20706.0,2200 PETRIE LN,534,AARON LONEY,Food Establishments,38.920415,-76.847213
714,IRIE CAFE,Restaurant,CAPITOL HEIGHTS,MD,20743.0,9141 ALAKING CT,------,UCHE Loney,Food Establishments,38.870336,-76.848331
715,Dickey's Barbecue Pit,Carry-out,BRANDYWINE,MD,20613.0,15904 CRAIN HWY,G,Brian PRATT,Food Establishments,38.669508,-76.876125
716,ISAAC J GOURDINE MIDDLE SCHOOL,Public School,FORT WASHINGTON,MD,20744.0,8700 ALLENTOWN RD,------,MARK FOSSETT,Food Establishments,38.770133,-76.952242
718,ITALIANO PIZZERIA & CAFE,Fast Food - Local,CAPITOL HEIGHTS,MD,20743.0,1117 RITCHIE RD,------,CHONG W Lee,Food Establishments,38.874111,-76.857156
720,J FRANK DENT ELEMENTARY SCHOOL,Public School,FORT WASHINGTON,MD,20744.0,2700 CORNING AVE,------,MARK FOSSETT,Food Establishments,38.80875,-76.961319
721,RITA'S GOURMET DELI,Carry-out,LANHAM-SEABROOK,MD,20706.0,4315 FORBES BLVD,------,RITA SHAKRA,Food Establishments,38.948674,-76.830078
722,JACKY CHAN,Carry-out,TEMPLE HILLS,MD,20748.0,3225 BRINKLEY RD,------,SAN TSE,Food Establishments,38.804027,-76.953255
723,JAMAICAN COUNTRY KITCHEN,Carry-out,NEW CARROLLTON,MD,20784.0,7572 ANNAPOLIS RD,------,Novlette Ashmeade,Food Establishments,38.95201,-76.88726
724,JAMES E DUCKWORTH SPECIAL CENTER,Public School,BELTSVILLE,MD,20705.0,11201 EVANS TRL,------,MARK FOSSETT,Food Establishments,39.04228,-76.937985
725,JAMES H. HARRISON ELEMENTARY SCHOOL,Public School,LAUREL,MD,20708.0,13200 LARCHDALE RD,------,MARK FOSSETT,Food Establishments,39.071348,-76.861958
726,JAMES MADISON MIDDLE SCHOOL,Public School,UPPER MARLBORO,MD,20772.0,7300 WOODYARD RD,------,MARK FOSSETT,Food Establishments,38.788975,-76.841385
727,JAMES MCHENRY ELEMENTARY SCHOOL,Public School,LANHAM-SEABROOK,MD,20706.0,8909 MCHENRY LN,------,MARK FOSSETT,Food Establishments,38.959838,-76.850595
728,JAMES R RANDALL ELEMENTARY SCHOOL,Public School,CLINTON,MD,20735.0,5410 KIRBY RD,------,MARK FOSSETT,Food Establishments,38.782189,-76.914049
729,JAPAN EXPRESS,Fast Food,CLINTON,MD,20735.0,8983 WOODYARD RD,------,CHENG NAN,Food Establishments,38.76652,-76.8924
730,JASON'S DELI,Fast Food - Chain,COLLEGE PARK,MD,20740.0,7356 BALTIMORE AVE,------,JOE TORTORICE JR,Food Establishments,38.980544,-76.937981
731,JASPER'S LARGO,Restaurant,LARGO,MD,20774.0,9640 LOTTSFORD CT,------,FRED ROSENTHAL,Food Establishments,38.91178,-76.840641
732,JENNY'S,Carry-out,DISTRICT HTS,MD,20747.0,6332 MARLBORO PIKE,------,AI WEN JIANG,Food Establishments,38.853846,-76.897929
733,SILVESTRE EXPRESS,Carry-out,SUITLAND,MD,20746.0,4810 SILVER HILL RD,------,PABLO PRUDENCIO,Food Establishments,38.849499,-76.924084
734,JERICHO CHRISTIAN ACADEMY,Private School,LANDOVER,MD,20785.0,8500 JERICHO CITY DR,------,Joel Peebles Sr.,Food Establishments,38.908492,-76.85716
735,JERICHO CITY OF PRAISE/ BISHOP'S HALL,,LANDOVER,MD,20785.0,8501 JERICHO CITY DR,------,DENISE KILLEN,Food Establishments,38.909868,-76.854632
736,JERK HILL,Carry-out,WEST HYATTSVILLE,MD,20782.0,6543 AGER RD,------,RANSFORD BUCKNOR,Food Establishments,38.970673,-76.978035
737,PANDA KING EXPRESS,Carry-out,OXON HILL,MD,20745.0,6210 LIVINGSTON RD,------,YIHUA LU,Food Establishments,38.804503,-76.990365
738,JERRY LEONARD'S,Carry-out,CAPITOL HEIGHTS,MD,20743.0,1430 ADDISON RD SOUTH,------,YUAN ZHU,Food Establishments,38.869289,-76.893573
739,JERRY YUMS,Fast Food - Local,SPRINGDALE,MD,20774.0,10696 CAMPUS WAY,------,CHRISTINA CHEN,Food Establishments,38.897788,-76.822791
740,JERRY'S CARRYOUT,Carry-out,CAPITOL HEIGHTS,MD,20743.0,5702 MARTIN LUTHER KING JR HWY,------,SI CHEN,Food Establishments,38.894468,-76.910534
741,JERRY'S SEAFOOD,Full Service,MITCHELLVILLE,MD,20716.0,15211 MAJOR LANSDALE BLVD,------,Chong Lee,Food Establishments,38.949328,-76.737257
742,JERRY'S SEAFOOD,,LANHAM,MD,20706.0,9364 LANHAM SEVERN RD,------,CHONG LEE,Food Establishments,38.971943,-76.847453
743,JERRY'S SUBS AND PIZZA,Fast Food,UPPER MARLBORO,MD,20774.0,62 WATKINS PARK DR,------,MAZHAR CHUGHTAI,Food Establishments,38.897629,-76.790231
744,HOUSE OF CHEESESTEAK,Fast Food,CLINTON,MD,20735.0,6421 COVENTRY WAY,------,MOHAMMAD ISLAM,Food Establishments,38.782244,-76.895728
745,JERRY'S SUBS & PIZZA,Fast Food - Chain,FORESTVILLE,MD,20747.0,5414 SILVER HILL RD,------,Carnell Newkirk,Food Establishments,38.852487,-76.913009
746,FAMOUS KABOB & KARAHI,Restaurant,LAUREL,MD,20707.0,9711 FORT MEADE RD,------,MANZOOR AHMAD,Food Establishments,39.095618,-76.837806
747,JERRY'S SUBS & PIZZA,,LANHAM-SEABROOK,MD,20706.0,9001 ANNAPOLIS RD,------,ASHA ARORA,Food Establishments,38.961124,-76.862751
748,JERRY'S SUBS & PIZZA,Fast Food,UPPER MARLBORO,MD,20772.0,5720 CRAIN HWY,------,OTI NWOSU,Food Establishments,38.810588,-76.739693
749,JERRY'S SUBS & PIZZA,Fast Food,LAUREL,MD,20707.0,14215 BALTIMORE AVE,------,BIPIN PATEL,Food Establishments,39.085776,-76.861362
750,JERRY'S SUBS & PIZZA,Fast Food,WEST HYATTSVILLE,MD,20782.0,3513 EAST WEST HWY,------,HASHIM ZIA,Food Establishments,38.966794,-76.95895
751,JERSEY MIKE'S,Fast Food,BOWIE,MD,20715.0,6844 RACE TRACK RD,------,DANIEL Malamis,Food Establishments,38.983881,-76.729269
752,JERSEY MIKES SUBS,Fast Food - Chain,LAUREL,MD,20707.0,13600 BALTIMORE AVE,------,DANIEL MALAMIS,Food Establishments,39.076438,-76.868105
753,JIFFY SHOPPE,Fast Food - Chain,SUITLAND,MD,20746.0,4773 ALLENTOWN RD,------,PETE AGOURIDIS,Food Establishments,38.822073,-76.8852
754,JIFFY SHOPPES,Carry-out,DISTRICT HTS,MD,20747.0,6212 MARLBORO PIKE,------,WON CHANG,Food Establishments,38.855001,-76.9002
755,JIMMY'S CARRY OUT,Carry-out,BLADENSBURG,MD,20710.0,4313 KENILWORTH AVE,------,LI AN CHENG,Food Establishments,38.943566,-76.933073
756,JIMMY'S CATERING,Catering Only,Hyattsville,MD,20783.0,1814 East West HWY,------,JAMES Bly,Food Establishments,38.972788,-76.980526
757,GALAXY LIQUOR & CRAB HOUSE,Carry-out,LANDOVER,MD,20785.0,7241 LANDOVER RD,------,JENNIFER CHO,Food Establishments,38.927394,-76.890816
759,HOOK REEL,Restaurant,GREENBELT,MD,20770.0,6002 GREENBELT RD,------,CHENLI ZHANG,Food Establishments,38.997263,-76.907531
760,America's Best Wings,Fast Food - Chain,UPPER MARLBORO,MD,20772.0,5735 CRAIN HWY,------,MOHAMMED RASHID,Food Establishments,38.81058,-76.739956
761,JOE'S CARRY OUT,Carry-out,MOUNT RAINIER,MD,20712.0,3185 QUEENS CHAPEL RD,------,ZHENTAN LAN,Food Establishments,38.950903,-76.967046
762,JOHN BAYNE ELEMENTARY SCHOOL,Public School,CAPITOL HEIGHTS,MD,20743.0,7010 WALKER MILL RD,------,MARK FOSSETT,Food Establishments,38.871522,-76.88449
763,MAYA ANGELOU FRENCH IMMERSION,Public School,TEMPLE HILLS,MD,20748.0,2000 CALLAWAY ST,------,MARK FOSSETT,Food Establishments,38.834546,-76.967648
764,JOHN HANSON MONTESSORI,Public School,OXON HILL,MD,20745.0,6360 OXON HILL RD,------,MARK FOSSETT,Food Establishments,38.803186,-76.992435
765,JOHNNY BOY CARRYOUT,Carry-out,CAPITOL HEIGHTS,MD,20743.0,4125 SOUTHERN AVE,------,Albert Yeung,Food Establishments,38.866227,-76.943545
766,JOHNNYS CARRY OUT,Carry-out,LANHAM-SEABROOK,MD,20706.0,9329 ANNAPOLIS RD,------,JIN LO,Food Establishments,38.965034,-76.847849
767,JOHNNY'S SUB SHOP,Carry-out,TEMPLE HILLS,MD,20748.0,2364 IVERSON ST,------,ZHONG SHI ZHENG,Food Establishments,38.834517,-76.957425
768,JOHNNY'S SUB SHOP,Carry-out,DISTRICT HTS,MD,20747.0,6427 MARLBORO PIKE,------,AI MEI ZHENG,Food Establishments,38.8538,-76.897841
769,JOHNNY'S SUB SHOP,Carry-out,TEMPLE HILLS,MD,20748.0,6309 ALLENTOWN RD,------,CHONG CHEN,Food Establishments,38.802972,-76.907804
770,De BBQ 2 Night,Full Service,GLENARDEN,MD,20706.0,9023 ANNAPOLIS RD,------,MOHAMMAD AHMAD,Food Establishments,38.962197,-76.862028
771,JOLLY RESTAURANT,Full Service,BLADENSBURG,MD,20710.0,5399 ANNAPOLIS RD,------,Joan Gold,Food Establishments,38.9391,-76.927013
773,JOSEPH A. GILMORE SR. ADULT CARE CENTER,Health Care Facility,UPPER MARLBORO,MD,20774.0,608 LARGO RD,------,JOSEPH GILMORE JR,Food Establishments,38.882561,-76.812993
774,JOYFUL HEART AFRICAN CUISINE,Full Service,LANHAM SEABROOK,MD,20706.0,10631 GREENBELT RD,101,Catherine Okoloise,Food Establishments,38.989606,-76.821788
775,JOY'S KITCHEN,Carry-out,OXON HILL,MD,20745.0,805 SOUTHERN AVE,------,HAG M CHOI,Food Establishments,38.829371,-76.990806
776,JUDGE SYLVANIA WOODS ELEMENTARY SCHOOL,Public School,LANHAM,MD,20706.0,3000 CHURCH ST,------,MARK FOSSETT,Food Establishments,38.931391,-76.870951
777,JUDITH P HOYER MONTESSORI @ OAKCREST,Public School,LANDOVER,MD,20785.0,929 HILL RD,------,MARK FOSSETT,Food Establishments,38.903245,-76.889063
778,JUMBO FOOD INTERNATIONAL,Grocery Store,TEMPLE HILLS,MD,20748.0,3201 BRINKLEY RD,------,CHANG LEE,Food Establishments,38.803891,-76.951817
779,JUNCTION INTERNATIONAL MARKET,,WEST HYATTSVILLE,MD,20782.0,900 CHILLUM RD,------,PATRICK CAMPBELL,Food Establishments,38.961925,-76.993626
780,JUST JERK,Carry-out,LANHAM,MD,20706.0,9005 LANHAM SEVERN RD,------,PHILIP AJAJ,Food Establishments,38.963798,-76.860219
781,KABAYAN FILIPINO AMERICAN RESTAURANT,Fast Food - Local,FORT WASHINGTON,MD,20744.0,9225 OXON HILL RD,------,Merly Martinez,Food Establishments,38.762993,-77.005362
782,KAFE KOSMOS,Full Service,LANDOVER,MD,20785.0,8201 CORPORATE DR,150,SANG LIM,Food Establishments,38.946792,-76.865193
783,Caribbean Goodness,Carry-out,SUITLAND,MD,20746.0,3666 ST BARNABAS RD,------,APRIL JEFFERSON,Food Establishments,38.839846,-76.941632
784,KASCO'S SEAFOOD & SUBS,Carry-out,OXON HILL,MD,20745.0,6251 LIVINGSTON RD,------,DONALD SZE,Food Establishments,38.803485,-76.989857
785,KAY DINER,Full Service,BELTSVILLE,MD,20705.0,10973 BALTIMORE AVE,------,EUN H CHOI,Food Establishments,39.033988,-76.908626
786,KIM'S DINER,Restaurant,DISTRICT HTS,MD,20747.0,7823 PARSTON DR,------,INSOOK KIM,Food Establishments,38.846828,-76.871225
787,KEITH & SONS SOUL FOODS CAFE,Carry-out,CAPITOL HEIGHTS,MD,20743.0,5948 MARTIN LUTHER KING JR HWY,A,KEITH LAM,Food Establishments,38.898477,-76.904425
788,KEITH'S TREATS AND EATS,Full Service,LAUREL,MD,20707.0,14713 BALTIMORE AVE,30,Keith Johnson,Food Establishments,39.092689,-76.855981
789,KENILWORTH ELEMENTARY SCHOOL,Public School,BOWIE,MD,20715.0,12520 KEMBRIDGE DR,------,MARK FOSSETT,Food Establishments,38.95849,-76.734527
790,KENMOOR EARLY CHILDHOOD CENTER,Public School,LANDOVER,MD,20785.0,3211 82ND AVE,------,MARK FOSSETT,Food Establishments,38.927689,-76.867184
791,KENMOOR MIDDLE SCHOOL,Public School,LANDOVER,MD,20785.0,2500 KENMOOR DR,------,MARK FOSSETT,Food Establishments,38.924266,-76.867892
792,KENNY'S CARRY OUT,Carry-out,HYATTSVILLE,MD,20783.0,7817 RIGGS RD,------,JACKIE ZHENG,Food Establishments,38.984294,-76.979095
793,Kenny's Chinese Restaurant,Carry-out,GLENARDEN,MD,20706.0,9301 WOODMORE CENTRE DR,510,ZI YONG ZHANG,Food Establishments,38.922674,-76.847932
794,KENNYS SUB SHOP,Carry-out,GREENBELT,MD,20770.0,8823 GREENBELT RD,------,ZI ZHANG,Food Establishments,38.991069,-76.854411
796,KENTUCKY FRIED CHICKEN 5296,Fast Food - Chain,UPPER MARLBORO,MD,20774.0,10 WATKINS PARK DR,------,MICHAEL KULP,Food Establishments,38.898984,-76.791539
797,KETTERING ELEMENTARY SCHOOL,Public School,UPPER MARLBORO,MD,20774.0,11000 LAYTON ST,------,MARK FOSSETT,Food Establishments,38.890015,-76.81405
798,KETTERING MIDDLE SCHOOL,Public School,UPPER MARLBORO,MD,20774.0,65 HERRINGTON DR,------,MARK FOSSETT,Food Establishments,38.8954,-76.808482
799,KFC KO71129,Fast Food,LANHAM,MD,20706.0,10501 GREENBELT RD,------,MANISH PATEL,Food Establishments,38.98978,-76.822734
800,KFC KO71130,Fast Food - Chain,CLINTON,MD,20735.0,6510 COVENTRY WAY,------,MANISH PATEL,Food Establishments,38.78348,-76.893948
801,KFC KO71126,Fast Food - Chain,OXON HILL,MD,20745.0,6140 OXON HILL RD,------,MANISH PATEL,Food Establishments,38.804682,-76.97787
802,KFC KO71134,Fast Food,BRENTWOOD,MD,20722.0,4021 BLADENSBURG RD,------,MANISH PATEL,Food Establishments,38.936306,-76.947778
804,KFC KO71122,Fast Food,LANDOVER,MD,20785.0,6701 MARTIN LUTHER KING JR HWY,------,MANISH PATEL,Food Establishments,38.909337,-76.892104
805,KFC KO 71123,Fast Food - Chain,DISTRICT HTS,MD,20747.0,6615 MARLBORO PIKE,------,MANISH PATEL,Food Establishments,38.851837,-76.891692
806,KFC KO71140,Fast Food,WEST HYATTSVILLE,MD,20782.0,5401 AGER RD,------,MANISH PATEL,Food Establishments,38.955965,-76.966233
807,KFC KO71141,Fast Food - Chain,COLLEGE PARK,MD,20740.0,6101 GREENBELT RD,------,MANISH PATEL,Food Establishments,38.997459,-76.909497
808,KFC KO71125,,BELTSVILLE,MD,20705.0,10906 BALTIMORE AVE,------,MANISH PATEL,Food Establishments,39.033143,-76.909851
809,KFC KO71120,Fast Food - Chain,LANHAM-SEABROOK,MD,20706.0,7731 ANNAPOLIS RD,------,MANISH PATEL,Food Establishments,38.952816,-76.878277
810,KFC KO71137,Fast Food - Chain,TEMPLE HILLS,MD,20748.0,4047 BRANCH AVE,------,MANISH PATEL,Food Establishments,38.835424,-76.943559
811,KFC,Fast Food,UPPER MARLBORO,MD,20772.0,5785 CRAIN HWY,------,TOM ROSE,Food Establishments,38.81054,-76.739981
812,KFC KO71124,Fast Food - Chain,FORT WASHINGTON,MD,20744.0,9598 LIVINGSTON RD,------,MANISH PATEL,Food Establishments,38.758804,-76.995685
813,KFC KO71127,Fast Food,CAPITOL HEIGHTS,MD,20743.0,8251 CENTRAL AVE,------,MANISH PATEL,Food Establishments,38.889535,-76.86381
814,KIM'S INDUSTRIAL GRILL,Fast Food - Local,CAPITOL HEIGHTS,MD,20743.0,8541 ASHWOOD DR,------,Joy Bae,Food Establishments,38.882045,-76.858003
815,KING KONG RESTAURANT,Restaurant,HYATTSVILLE,MD,20783.0,2350 UNIVERSITY BLVD,------,STEVEN KONG,Food Establishments,38.984581,-76.967327
816,KING CARRY OUT,Carry-out,BELTSVILLE,MD,20705.0,4414 POWDER MILL RD,------,WEN KUI LU,Food Establishments,39.048043,-76.917541
817,KING POLLO,,Beltsville,MD,20705.0,11121 Baltimore AVE,------,EPIFANIA C LATAGAN,Food Establishments,39.035497,-76.906462
818,KING POLLO DELICIOSO,Fast Food - Local,NEW CARROLLTON,MD,20784.0,8321 ANNAPOLIS RD,------,BONG LEE,Food Establishments,38.956735,-76.871002
819,KINGSFORD ELEMENTARY SCHOOL,Public School,MITCHELLVILLE,MD,20721.0,1401 ENTERPRISE RD,------,MARK FOSSETT,Food Establishments,38.907926,-76.79772
820,KINGSTON ARBOR RESTAURANT,Full Service,WEST HYATTSVILLE,MD,20782.0,3500 EAST WEST HWY,------,DWIGHT COUSINS,Food Establishments,38.966903,-76.958574
822,KITCHEN 1,Restaurant,UPPER MARLBORO,MD,20772.0,5739 CRAIN HWY,------,LI QU,Food Establishments,38.810579,-76.739957
